"","kME4"
"BBS7",-0.230795901821682
"PLEKHA8",-0.230886655480335
"CDC7",-0.230900357479946
"RPS6KA5",-0.230931544105219
"MINPP1",-0.231026148605153
"TRAPPC13",-0.231033010795992
"TMPRSS11F",-0.231041907730159
"SLC35A5",-0.231055786908348
"TEX30",-0.231106768697244
"FASTKD2",-0.231122176691626
"NDUFC2-KCTD14",-0.231147151347375
"FEM1B",-0.231181926753615
"DNAJC25",-0.231203509439802
"SERPINB3",-0.23128412250204
"WWP1",-0.231315689996269
"TAF1D",-0.231339100594782
"MAPK8",-0.231373259179236
"ZNF559",-0.231436760954594
"TDP2",-0.231437839442466
"LARP1B",-0.231445128065357
"CARF",-0.231466843864161
"ANKRD12",-0.231477942866678
"AGBL3",-0.231480622015074
"EVC2",-0.2315544810048
"SGMS2",-0.231564236824739
"POT1",-0.231573675928119
"OSGIN2",-0.231576121270137
"KIAA0825",-0.23160438210716
"ZNF816-ZNF321P",-0.231675188935634
"ZNF280B",-0.231744667466858
"HERC4",-0.2317924195509
"CMC1",-0.231825976607864
"THAP2",-0.231838364820219
"RAB1A",-0.231843228526539
"POGLUT1",-0.231899447529702
"SAA2-SAA4",-0.231939915315435
"AFF4",-0.231971147000224
"DMRTA2",-0.232035592528368
"CALB1",-0.232107344863457
"STK33",-0.232161572735374
"SLC30A5",-0.232184120463202
"KLHL9",-0.23219040220491
"THAP9",-0.232216050510179
"HAT1",-0.232222521243963
"ZBED8",-0.232226422060322
"SCAF11",-0.232259921772918
"UGT8",-0.232267396697193
"CEP120",-0.232293864337502
"ARL6IP1",-0.232304203459732
"CYB5R4",-0.232328475319668
"HDAC2",-0.232358539131317
"CNOT7",-0.232454363697208
"TXNDC9",-0.232510335856747
"ERGIC2",-0.232590449770996
"CEP135",-0.232607273698521
"CRBN",-0.232629448780318
"RPS6KA3",-0.23263259343835
"ZNF280C",-0.232648498242333
"RBM11",-0.232685183015015
"AMIGO3",-0.232705933218979
"SPCS2",-0.232718549092795
"RNFT1",-0.23277117664589
"ZGRF1",-0.232832322019734
"CADM1",-0.23283799279056
"LYRM7",-0.232858677453277
"STARD4",-0.233028093868995
"TMA16",-0.233094585868968
"DYNC2LI1",-0.233117359416823
"ATAD1",-0.233126330103706
"SLC38A9",-0.233194619428022
"LRRC8B",-0.233195191851174
"PCGF6",-0.233294482583922
"CSNK1G3",-0.233298731619483
"NOC3L",-0.233363058509339
"MPHOSPH6",-0.233414450500764
"DDX60L",-0.233434842003801
"OXR1",-0.233506095354414
"ROCK2",-0.233530364012436
"GLCE",-0.233584301079284
"NT5C3A",-0.23363231540307
"CIDEB",-0.233637978568587
"MICU2",-0.233639143342424
"UBLCP1",-0.233673651533523
"SMAD4",-0.233683850791973
"HMGN3",-0.233705738743478
"FAM161A",-0.233734421242866
"METTL18",-0.23378271658801
"LRRC70",-0.233793484500169
"BMPR1A",-0.233803126176831
"IFT81",-0.233845597016637
"SDCBP",-0.233945079406671
"MTFR1",-0.233948302972475
"POU5F1",-0.233960982308427
"AVPR2",-0.233966687813072
"S1PR5",-0.233981374916555
"MFN1",-0.234009495632147
"CAPN13",-0.234051181996681
"ATG12",-0.234059417229902
"TBC1D12",-0.234072971330685
"ZNF24",-0.2340936823958
"GRHL2",-0.234110261850232
"ASF1A",-0.234138230317949
"AK3",-0.234161585480593
"RAP2A",-0.234214755608445
"NME7",-0.234222676219656
"AMN1",-0.23451868623457
"PNRC2",-0.234527757001641
"NAB1",-0.234554659963559
"ZNF614",-0.234559385912195
"DESI2",-0.234567416631228
"ORMDL1",-0.234619667838232
"DAPP1",-0.234650013481558
"HNRNPH2",-0.234797619139077
"TUBAL3",-0.234876720678809
"CLDN12",-0.234895360512278
"UBXN4",-0.234902292211445
"BAG2",-0.234904921680678
"DMXL2",-0.23506273377557
"PGLYRP4",-0.23510377965926
"ZBTB11",-0.235147796675978
"NOXO1",-0.235218273765564
"TBK1",-0.235222546556503
"SERPINB10",-0.23531412832617
"ADD3",-0.235337148032699
"COBLL1",-0.235490901831755
"TMF1",-0.235505883290423
"RB1CC1",-0.23550674474925
"RCOR3",-0.235573189077656
"NIPAL1",-0.235643974896011
"LEKR1",-0.235675159780363
"NEDD4",-0.235717503130147
"ACTR3",-0.235739020183919
"KIF5B",-0.235751073805862
"ITGAV",-0.235770959777589
"VTA1",-0.235775736938112
"ABCE1",-0.235777578426779
"UHRF2",-0.235810499806088
"XIAP",-0.235842966235091
"RPL36A-HNRNPH2",-0.235874661552346
"QKI",-0.235912270032027
"VBP1",-0.235921891359165
"MMD",-0.235988460214223
"OPA1",-0.235990388977835
"HELZ",-0.236015503268718
"PRPF40A",-0.236115372735662
"ANKRD22",-0.236117787090547
"SOAT1",-0.236127163346429
"KDM7A",-0.236193489632266
"LRIF1",-0.236269899288384
"SERPINA6",-0.236448871018488
"ZNF540",-0.236463822094826
"ASPH",-0.236478559421996
"USP53",-0.236506630846606
"USP15",-0.236523196518023
"GCFC2",-0.236566325713284
"CES1",-0.236751916815135
"LEPROTL1",-0.236837560540478
"FZD6",-0.23703852799876
"SEC23A",-0.237094442799094
"ZNF382",-0.237166208955082
"JMY",-0.237173516772335
"SNRNP48",-0.237173666325159
"RYBP",-0.237249655024528
"ARPC5",-0.237257398822283
"RIPPLY3",-0.237306912292998
"DENND4A",-0.237429232433103
"G3BP1",-0.237456176703259
"ZNF529",-0.237566275278819
"TATDN1",-0.237617745799715
"ZNF780B",-0.237631615201465
"UBE2D3",-0.23763953861401
"ARHGAP8",-0.237661819040545
"CDC27",-0.237686631190311
"TMEM190",-0.237715379765675
"C1QTNF8",-0.237724893826028
"ZNF22",-0.237737931623309
"EDIL3",-0.237748347498848
"SEC22B",-0.237756318273794
"THUMPD1",-0.237789080839651
"PIGK",-0.237803376785269
"DCAF17",-0.237908044709268
"DR1",-0.238004827727252
"MALT1",-0.23806629242821
"BZW1",-0.238099710059956
"MKLN1",-0.238122082354903
"CSGALNACT2",-0.238155937733407
"VPS29",-0.238253388273013
"NAMPT",-0.238280558542113
"MSH2",-0.238320045282212
"NAA25",-0.238326452983338
"EGLN1",-0.238329712299087
"SACM1L",-0.238346564469558
"NUDT21",-0.238443604054429
"UBA5",-0.238481961757892
"XPO1",-0.238491506867716
"AIMP1",-0.23849255552748
"ZDBF2",-0.23849334205382
"CD46",-0.238493540114765
"NMD3",-0.238566475130144
"HAUS3",-0.238703135503393
"KATNAL1",-0.23871205438027
"SC5D",-0.238743390613761
"API5",-0.238745239773389
"MMAA",-0.238767986311054
"SMC4",-0.238779268504076
"PPIG",-0.238790603518408
"CCNG1",-0.23885151685634
"TRPM7",-0.23885800664666
"SLC26A2",-0.2388673967147
"BTAF1",-0.238959110335876
"LATS1",-0.238967911391831
"ATG4C",-0.239005036945338
"YEATS4",-0.239092872083906
"RNF141",-0.239124509950338
"ZNF254",-0.239170460408336
"VPS37A",-0.239249135156548
"TFAM",-0.239333602797508
"NUBPL",-0.239339108380286
"ARHGEF38",-0.239339760971839
"GALNT7",-0.239344750693403
"ODF2L",-0.239382885798416
"MAP3K7",-0.239387258816599
"PHOSPHO2",-0.239388232098813
"CHML",-0.239424821458222
"CCPG1",-0.239533186666581
"FOXH1",-0.239554507867498
"CLOCK",-0.239560917183891
"TMEM135",-0.23957790098379
"ZNF107",-0.239602791501889
"ABCD3",-0.239627017525671
"TRMT10C",-0.239666197401605
"IQCJ-SCHIP1",-0.239739469443372
"IPO7",-0.239756838474193
"RBM27",-0.239833176711829
"PRKCI",-0.239897447952697
"RAB19",-0.239966592556272
"DNAJC10",-0.240045039081649
"GORAB",-0.240069317605369
"CCDC186",-0.240085546641519
"GOLGA8J",-0.240153019018593
"ZBTB26",-0.240173650869067
"DENND6A",-0.240178241846113
"ZNF800",-0.240267579234841
"PIAS2",-0.240271371628465
"TNFSF4",-0.240276529049582
"RFC3",-0.240376282549672
"TRAPPC6B",-0.240396626843134
"TBCEL",-0.240411808360589
"COX20",-0.240461493611128
"LIN9",-0.240491415445983
"CCDC14",-0.240528061055897
"CMC4",-0.240567950878948
"SEH1L",-0.240592261108039
"RAB30",-0.240706288390249
"ATF2",-0.240729567806691
"CHM",-0.240853430295498
"ZNF12",-0.240855204306427
"MRPL50",-0.240856338268922
"JAK2",-0.240888950028195
"FBXO5",-0.24089943250734
"BTC",-0.240917575071493
"FOXA2",-0.240935202672813
"SKA2",-0.24102511698109
"CLDND1",-0.24103079159842
"SLC16A1",-0.241125829695717
"RBL1",-0.241130841748235
"ATAD2B",-0.241141333121283
"HINT3",-0.241148845606754
"NFAT5",-0.241153600029831
"ZNF420",-0.241153808075303
"CCP110",-0.241203926688524
"NR3C1",-0.241218202611373
"SCHIP1",-0.241238689340451
"BTF3L4",-0.241334365138682
"FBXL17",-0.241384525168042
"MTX3",-0.241396803905132
"YES1",-0.241433807587037
"MED21",-0.241441773817064
"CCNA2",-0.241445392655738
"SLC7A11",-0.241489729530596
"PCMTD2",-0.241495475101047
"TRNT1",-0.241511780209296
"RNF11",-0.241512138937116
"BIRC2",-0.241565660629789
"SHPRH",-0.241587523651289
"IREB2",-0.241631436486892
"MED13",-0.241746418640737
"SLC30A1",-0.241761196177472
"MRPL42",-0.241827718027079
"ZNF518A",-0.241894780361547
"PLS1",-0.241909005761995
"KLHL24",-0.241913801287157
"TXNDC16",-0.241932909719132
"UPK2",-0.241937042035051
"CGRRF1",-0.242243788593856
"TNFSF13B",-0.242263251115074
"NDC1",-0.242279113774534
"BCLAF1",-0.242288548764039
"E2F5",-0.242303705507725
"CYP4F2",-0.242317305283991
"RPE",-0.242356192296804
"PJA2",-0.242386886202675
"AMACR",-0.242391758491242
"SLC44A5",-0.242397101033735
"KRT12",-0.242407349627712
"ATM",-0.242503520355293
"TP53INP1",-0.242529647995458
"TIGD2",-0.242558498017456
"FAM98B",-0.242566178751929
"HIF1A",-0.24262975420949
"PMS1",-0.242639585618525
"MOSPD2",-0.242641571512446
"RFXAP",-0.242729440657397
"GTPBP10",-0.242731822248564
"ERI2",-0.242760238205622
"KRT5",-0.242811103840451
"PPP1CC",-0.242820290963651
"RSL24D1",-0.242827273579442
"PLEKHA3",-0.242908109983853
"ADAM9",-0.242932254164798
"FYTTD1",-0.243086721981854
"PTPN4",-0.243107349156607
"SEC61G",-0.243157930377329
"COLEC10",-0.243217004231189
"GAR1",-0.243238724469506
"HPRT1",-0.243251279043104
"CCNT2",-0.243265560953479
"ZMYM6",-0.243271236653489
"RAB2A",-0.243329997743637
"FERMT2",-0.243351726766526
"RIOK3",-0.243414690342091
"AP4E1",-0.243434006868876
"TTC14",-0.243478420969268
"NUDCD2",-0.243506456559138
"CAV2",-0.243544407230749
"PAPOLA",-0.243571487323799
"CROT",-0.243608879696232
"PPTC7",-0.243630476223572
"RBAK",-0.243636246640114
"CEACAM7",-0.243653642121907
"CA13",-0.243812167562378
"RNPC3",-0.243824084320079
"JRKL",-0.243850485256336
"PEX3",-0.243897999447505
"PDS5A",-0.243901548135142
"LPGAT1",-0.244102855983165
"FBXO48",-0.244113649033623
"STAM2",-0.244382184020102
"ZNF493",-0.244386621511771
"TRIM23",-0.244518306177374
"CREBRF",-0.244518535580972
"ITM2B",-0.244532254846935
"PROX2",-0.244709075515175
"KATNBL1",-0.244794972025324
"DLD",-0.244810039731519
"PPM1B",-0.244834441074389
"SLC41A2",-0.244834694556233
"UFM1",-0.244837863767377
"RBM25",-0.24488035841192
"N4BP2L2",-0.244932557568224
"APPBP2",-0.244946167821907
"HMSD",-0.244971673915331
"NCK1",-0.244979017182669
"CBR4",-0.245020908243562
"CHD1",-0.245077613083248
"ZNF469",-0.245109345822537
"NAA16",-0.245216482923226
"MAN1A2",-0.245243868035093
"GOPC",-0.245263815564392
"TBC1D32",-0.245276490318527
"FBXO3",-0.245291023575291
"CCDC146",-0.245336393473713
"LEMD3",-0.245463155999221
"SYPL1",-0.245595619863057
"CNEP1R1",-0.245728829492864
"CNOT6",-0.245827395194625
"ECT2",-0.245845261548665
"ZNF260",-0.245855746441016
"NEGR1",-0.245912164504336
"SLC34A3",-0.245972282311398
"SFRP1",-0.245974452574548
"IPO8",-0.246072362630734
"DPH6",-0.246162537785296
"CAND1",-0.246172855412758
"REST",-0.24618030239685
"ZBTB44",-0.246191078904351
"DMXL1",-0.246359538069339
"PDS5B",-0.24644198557326
"BDP1",-0.246613021593746
"TRDMT1",-0.24665396049172
"ANKRD13C",-0.246716235104009
"AGPS",-0.24675103181367
"TMEM126B",-0.246765110026135
"IBTK",-0.246847495416733
"TAOK1",-0.247190244469153
"ZC3H12C",-0.247210061202635
"TLK1",-0.247313890385011
"ZNF624",-0.247325749288013
"ORC4",-0.247343687007882
"ACVR2A",-0.247411916783968
"HNRNPA3",-0.247538453983023
"N4BP2",-0.247573679534051
"COMMD10",-0.247727486521565
"TPD52",-0.247778541758395
"SLFN12L",-0.247968422112751
"HEATR9",-0.247976354935717
"MAP3K1",-0.248002920744821
"DIMT1",-0.248042171970626
"PIK3C2A",-0.24804922298714
"ZDHHC20",-0.248105040225026
"PPIP5K2",-0.248143040936498
"SLC25A24",-0.248150054638042
"ARL15",-0.248151519095088
"APLF",-0.248165461749489
"PPP1R12A",-0.248247698238269
"CNIH1",-0.248249944215056
"ZNHIT6",-0.248281405347391
"OTUD4",-0.24830967197426
"ARPP19",-0.248339390354139
"STRN3",-0.248339946408717
"CKM",-0.248343555577994
"HELLS",-0.248363190499698
"CAPS2",-0.248364321121351
"SPAG16",-0.248409498334671
"ABHD17B",-0.248450003259955
"PRRC1",-0.248587456716288
"FETUB",-0.248655904304648
"EPM2AIP1",-0.248742460622312
"DTWD2",-0.248748088690687
"SEC62",-0.248805650725638
"RNF128",-0.248864191319133
"IDE",-0.248895718308732
"EID1",-0.248901850880843
"SP3",-0.248969712007842
"NAT8",-0.249146358835587
"ING3",-0.24924940790228
"NPHP3",-0.249281370814327
"CCDC121",-0.249502328705472
"BHLHA15",-0.249504342225271
"MCIDAS",-0.249708043245563
"TMPO",-0.249835205962531
"PARPBP",-0.249909059529771
"TMEM68",-0.249934513114637
"NBEAL1",-0.249951655492749
"CUL4B",-0.25000033395065
"USP1",-0.250090049245564
"ELOVL7",-0.25016877667563
"SMIM22",-0.250401652180454
"VMA21",-0.250547313059891
"ZNF644",-0.250550947448397
"ARL8B",-0.250562722551021
"DNA2",-0.250579469085577
"BLOC1S6",-0.25061038975127
"ACTR6",-0.250622409762133
"IFT80",-0.250675288749551
"EXOC6",-0.250696890441864
"ZNF681",-0.250797384658814
"PPP6C",-0.25084847124036
"UCN2",-0.250895409518868
"ARX",-0.250987657192988
"ARHGAP12",-0.251002893650674
"SMIM13",-0.251056342184356
"ZNF736",-0.251160828632719
"NIPSNAP3A",-0.251194668872181
"ZNF302",-0.251205124866263
"AMD1",-0.251228984442075
"WNT3A",-0.251242421239349
"PHF10",-0.251309875878809
"PLEKHA1",-0.251346356888377
"ATP8A1",-0.251372550955826
"ZFAND6",-0.251463713808339
"ACTR2",-0.251481626293473
"FANCL",-0.251568355769588
"RRAS2",-0.251650163585418
"SRSF10",-0.251680906114724
"NPAT",-0.251681364891746
"SMNDC1",-0.25169087019692
"PAN3",-0.251708071850063
"CLIC3",-0.251837917955424
"SHOC2",-0.251839700321415
"QSER1",-0.251917562465521
"CXADR",-0.251948938470496
"AGPAT5",-0.251961063073415
"CFL2",-0.252047862911408
"HSD17B12",-0.252049918295157
"RDX",-0.252134817991978
"ZNF639",-0.252146263787546
"RGS17",-0.25214845730129
"ZNF292",-0.252156241063185
"PRPF39",-0.252230102647773
"BCL11B",-0.252252232742244
"SOCS5",-0.25229972406388
"ETAA1",-0.252362236279893
"SYNCRIP",-0.252414095625801
"LAMTOR3",-0.252472948183402
"ATL2",-0.252480638952489
"ACSL4",-0.252496016609725
"VPS36",-0.252502251164833
"CCNL1",-0.25252757791193
"APPL1",-0.252545162741513
"CEPT1",-0.252601414889488
"TEX9",-0.252657613073699
"HIPK3",-0.252720459915482
"POC1B",-0.252827833190548
"USP37",-0.252851739622814
"RBM7",-0.252913951083705
"PIKFYVE",-0.253042637172831
"LACTB2",-0.253069589299967
"ZNF566",-0.253102391535336
"BTBD8",-0.253143942602906
"EML5",-0.253160193484051
"ATRX",-0.253164441691263
"CRIPT",-0.253167517049155
"POF1B",-0.253179014881491
"ATF1",-0.253274873553284
"LIG4",-0.253297884513465
"BMPR2",-0.253469751555898
"ZMAT3",-0.253482213984101
"GPATCH2",-0.253705647878251
"RAB21",-0.253755874209236
"PSMA2",-0.253766268796734
"BACH1",-0.253822565588495
"SLC30A6",-0.253838644624992
"EXTL2",-0.253864824535682
"TMEM167A",-0.253880020905168
"PTEN",-0.253906533224328
"RCN2",-0.253908041783349
"ANGEL2",-0.253925213202593
"ITCH",-0.254013931124049
"ZNF117",-0.254034951482061
"ANKRD49",-0.254192444095058
"SNX10",-0.25430022186844
"CACNA2D1",-0.254330360018185
"MTERF1",-0.254338875634262
"TUBE1",-0.254490946688175
"PRKAR2B",-0.254679662580206
"KIAA1586",-0.254718032554822
"NR1D2",-0.254831286727845
"SMCHD1",-0.254835484951289
"UFL1",-0.254862626647039
"RPS10-NUDT3",-0.254863470105785
"RRP15",-0.254883452094194
"MAN1A1",-0.254912471090232
"HOOK3",-0.254915256864113
"PURB",-0.255010675306234
"BRMS1L",-0.255024562431016
"PHC3",-0.255030149796685
"CDSN",-0.255050726653696
"MOSPD1",-0.255127157776012
"MYNN",-0.255129484079146
"DCK",-0.255218917693134
"ZNF253",-0.255227047700775
"CHUK",-0.255262535150552
"IFI44",-0.25527547609395
"CHMP2B",-0.255308836627466
"WDR89",-0.255313749898613
"ADAM10",-0.25538162092529
"CPEB4",-0.255392182811491
"SUCO",-0.255518044729399
"TUSC3",-0.255537347659612
"ASCL2",-0.255541229405932
"LUC7L2",-0.255633803023584
"LGALS9B",-0.255634307685373
"AP3S1",-0.255694017637462
"MIPOL1",-0.255748832165015
"TMEM87B",-0.255751075972223
"HMGN1",-0.255860090870642
"STXBP5",-0.256009427684461
"VAMP7",-0.25639017669228
"MOB1A",-0.256495320681356
"PRB3",-0.256527845773091
"NUS1",-0.256535081633078
"SRSF11",-0.256553412697157
"RP2",-0.256661966985457
"ZNF569",-0.256704721118573
"SMARCAD1",-0.256749780163169
"MMGT1",-0.256769427199843
"RFX3",-0.256805764389103
"ATP11C",-0.256832279762474
"LZTFL1",-0.256852212308956
"DICER1",-0.25692383152079
"POLK",-0.256942191932622
"AASDHPPT",-0.256998918474673
"CBX3",-0.257086550335215
"ZNF284",-0.257258440635883
"TBC1D15",-0.257344458496104
"MBNL2",-0.257559287031413
"GJB5",-0.257836304506967
"RAP2C",-0.257985152951249
"UBE2V2",-0.258146103321107
"RAP1A",-0.258318233359976
"U2SURP",-0.258393190319348
"RWDD4",-0.258401216198588
"ZFYVE16",-0.258474065711943
"RBBP8NL",-0.258590588176707
"GCSAM",-0.258620593620009
"SIKE1",-0.258667037161208
"SLC5A1",-0.258686276269717
"PUM2",-0.258887992335808
"CD47",-0.2589188001022
"PPP3R1",-0.258920281702025
"STAB2",-0.259000918529061
"FAM135A",-0.259009952066735
"HYAL4",-0.25905306965488
"RAPGEF6",-0.259090635616027
"ATP7A",-0.259186521207838
"EED",-0.259230233368078
"CCSAP",-0.259308384442166
"RANBP6",-0.259328805270697
"FMR1",-0.259383747718858
"NADK2",-0.259390571206463
"IKZF2",-0.259401344548882
"NUFIP2",-0.259488288003935
"AADAC",-0.259618616914508
"THOC2",-0.25963875170963
"PHF20L1",-0.259711880306481
"PURA",-0.25977333907334
"TMEM33",-0.259831037581813
"ACADM",-0.259924606982765
"CLCN1",-0.259946385347281
"YTHDC2",-0.259971777177735
"ZMPSTE24",-0.260015539080279
"KPNA3",-0.26004115107328
"STXBP4",-0.260149953647122
"AADAT",-0.260168043399187
"ZMYM2",-0.260301187257214
"RBM34",-0.260364953446926
"GXYLT1",-0.260401587001116
"CREBZF",-0.260415524150921
"ARMC1",-0.26046169705101
"ZNF92",-0.260480527000351
"TRIM36",-0.260533160765182
"HECTD2",-0.260540660810575
"EDEM3",-0.260561099613263
"CMPK1",-0.260713866609698
"SLC10A1",-0.260715136495392
"BCAP29",-0.260733072033614
"PGRMC2",-0.261023416396394
"TSNAX",-0.261040286575488
"ZNF100",-0.261087691149005
"TRIQK",-0.261265088075551
"SUB1",-0.261283356812675
"GPD2",-0.261370317148578
"SMC5",-0.261486079559632
"ADAM32",-0.261564338523314
"STXBP3",-0.261584150327938
"GCA",-0.261743947285178
"SEC24A",-0.261868970572088
"SOCS4",-0.26188138105426
"SNX4",-0.261886302547413
"ZFP1",-0.261896983577999
"HIGD1A",-0.26193118624581
"VCPIP1",-0.262192145120522
"RAP1B",-0.262194829669719
"FAM169A",-0.262201761516155
"CYP2F1",-0.262283609253611
"SCX",-0.26239483523552
"SFTPB",-0.26241083042291
"FCAMR",-0.262491916117296
"BIVM",-0.262589031961425
"ASAH2B",-0.262595518171671
"PRKACB",-0.262602139514785
"MBNL1",-0.262643191434504
"GNPDA2",-0.26270555109764
"SESN3",-0.262778596816698
"SRMS",-0.262797523194064
"P2RY1",-0.262998461737219
"DIO1",-0.26311282691902
"SREK1IP1",-0.263117665029738
"CEP44",-0.263153849943219
"BAG4",-0.263160626070245
"MMS22L",-0.26319739307168
"STK38L",-0.263290783293441
"TNKS2",-0.263310097214249
"FBXO28",-0.263315223869539
"CDK17",-0.263315701744897
"STAG2",-0.263412561104613
"KLHL15",-0.263420063480265
"SMIM15",-0.263478944743968
"RUNDC3B",-0.263522418522787
"FRS2",-0.263526971041245
"TBC1D23",-0.263559790402464
"ALG6",-0.263573929192269
"SPATA12",-0.263608385239656
"BNIP2",-0.263659631824416
"CREB1",-0.263729920348258
"IL6ST",-0.263768823997042
"TPRKB",-0.263904817450729
"UBE2B",-0.264100802068265
"TWIST1",-0.264180360198043
"UBE2K",-0.264310201870425
"UBR3",-0.264366364509422
"NRIP1",-0.264391587128268
"TGFBR1",-0.264399363302542
"ANKRD46",-0.264414352573352
"PDCD4",-0.2644375209175
"RNF2",-0.264439392667869
"SSX2IP",-0.264563046295804
"TTLL7",-0.264733647516663
"TRAM1L1",-0.264796246055201
"KRT78",-0.264818161723194
"PPP1R2",-0.264989306870274
"FNDC3A",-0.265113206700442
"XPO4",-0.265135672749421
"RBPJ",-0.265138231705813
"ABCA5",-0.265231286225921
"USP12",-0.265303008682106
"RMI1",-0.265389720252203
"PM20D2",-0.265433900166015
"UGT2B7",-0.265450609094622
"HCFC2",-0.265490211247148
"TCEA1",-0.265581642541672
"RPS6KB1",-0.265635765667746
"UBA3",-0.265647048731038
"TET1",-0.265725491065049
"SERPINB5",-0.265725529673047
"AKAP11",-0.265740498516247
"LNPEP",-0.265749894702005
"DNAJB7",-0.265780456913541
"TMPRSS4",-0.265895051378624
"COPS2",-0.265906523664105
"RC3H1",-0.266185558339571
"AP5M1",-0.266377394127217
"UBL3",-0.266779618556072
"TMEM47",-0.266872310794549
"RAD51AP1",-0.266903293985583
"LTN1",-0.266918878388007
"MAP4K5",-0.266967776423302
"RSBN1",-0.266976204536677
"MIB1",-0.267069788438104
"NPNT",-0.267106329870209
"SREK1",-0.267155218690207
"SP4",-0.267182833947757
"SLC16A7",-0.267201990145882
"POLI",-0.267358473350405
"NXT2",-0.267416206375792
"RAB11FIP2",-0.267419300681758
"STRN",-0.267554566829712
"SPDYE3",-0.267786706287917
"PDIK1L",-0.267866375039101
"ENPP4",-0.26787668514196
"NAA50",-0.267982617579412
"PYROXD1",-0.268001384687157
"PRKD3",-0.268055250763024
"TMEM67",-0.268085175183945
"FIGNL1",-0.268127503859628
"MFSD8",-0.268216206228519
"FNIP1",-0.268275134200698
"EFR3A",-0.268317819110236
"PTBP2",-0.26832384180171
"CENPQ",-0.268356082328651
"PANK3",-0.26848730632442
"PIK3CA",-0.268548127706942
"RALGPS2",-0.268771829869171
"RBM26",-0.268809843946927
"YTHDF3",-0.268854136506642
"ZBED5",-0.2688809351752
"KLK6",-0.268895237767825
"MYEF2",-0.269014379213817
"KBTBD3",-0.269142670651606
"PCMTD1",-0.269193675935726
"SNX13",-0.26926226615924
"SPAST",-0.269382360069615
"HNRNPH1",-0.269481921790799
"CISD2",-0.269562038574173
"ARL13B",-0.269780422565896
"SEMA3A",-0.269903637757055
"ZNF451",-0.269922885578901
"TMEM161B",-0.269934405137034
"TBX18",-0.269951529404245
